F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Alphabet
1.158,1.058,0.911,0.878,0.683,0.981,0.665,0.323,0.342,0.329,1.158,1.058,0.911,0.878,0.683,0.981,0.665,0.323,0.342,0.329,116.276,G
1.161,1.063,0.91,0.888,0.671,1.03,0.692,0.333,0.36,0.349,1.161,1.063,0.91,0.888,0.671,1.03,0.692,0.333,0.36,0.349,118.343,G
1.124,1.055,0.896,0.863,0.647,1.054,0.718,0.35,0.368,0.355,1.124,1.055,0.896,0.863,0.647,1.054,0.718,0.35,0.368,0.355,114.691,G
1.184,1.065,0.925,0.894,0.716,0.942,0.624,0.301,0.323,0.327,1.184,1.065,0.925,0.894,0.716,0.942,0.624,0.301,0.323,0.327,114.477,G
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,0.739,0.982,0.878,0.602,0.481,1.014,1.002,0.706,0.297,0.107,105.546,H
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,1.495,1.194,0.924,2.137,1.198,1.266,1.181,1.107,0.173,0.229,162.788,I
2.818,4.272,0.555,0.548,2.924,1.37,0.348,0.16,0.19,1.141,2.818,4.272,0.555,0.548,2.924,1.37,0.348,0.16,0.19,1.141,5,J
1.486,1.276,0.72,0.46,1.133,0.781,0.478,0.248,0.312,0.454,1.486,1.276,0.72,0.46,1.133,0.781,0.478,0.248,0.312,0.454,67.082,J
1.369,1.227,0.716,0.484,1.308,0.857,0.524,0.21,0.341,0.447,1.369,1.227,0.716,0.484,1.308,0.857,0.524,0.21,0.341,0.447,64.777,J
1.404,1.287,0.697,0.439,1.364,0.903,0.535,0.213,0.368,0.501,1.404,1.287,0.697,0.439,1.364,0.903,0.535,0.213,0.368,0.501,69.584,J
1.069,1.297,0.714,0.48,1.022,1.189,0.68,0.28,0.43,0.656,1.069,1.297,0.714,0.48,1.022,1.189,0.68,0.28,0.43,0.656,84.345,J
0.902,1.26,0.671,0.41,0.697,1.481,0.912,0.382,0.567,0.838,0.902,1.26,0.671,0.41,0.697,1.481,0.912,0.382,0.567,0.838,89.805,J
0.902,1.26,0.671,0.41,0.697,1.481,0.912,0.382,0.567,0.838,0.902,1.26,0.671,0.41,0.697,1.481,0.912,0.382,0.567,0.838,89.805,J
0.902,1.26,0.671,0.41,0.697,1.481,0.912,0.382,0.567,0.838,0.902,1.26,0.671,0.41,0.697,1.481,0.912,0.382,0.567,0.838,89.805,J
0.902,1.26,0.671,0.41,0.697,1.481,0.912,0.382,0.567,0.838,0.902,1.26,0.671,0.41,0.697,1.481,0.912,0.382,0.567,0.838,89.805,J
1.68,1.39,0.582,0.206,1.772,0.803,0.521,0.238,0.325,0.434,1.68,1.39,0.582,0.206,1.772,0.803,0.521,0.238,0.325,0.434,72.25,J
1.953,1.603,0.556,0.186,2.131,0.825,0.519,0.263,0.312,0.377,1.953,1.603,0.556,0.186,2.131,0.825,0.519,0.263,0.312,0.377,71.063,J
1.767,1.788,0.559,0.226,1.554,1.015,0.499,0.224,0.3,0.631,1.767,1.788,0.559,0.226,1.554,1.015,0.499,0.224,0.3,0.631,70.612,J
1.515,1.785,0.589,0.346,1.328,1.193,0.519,0.189,0.425,0.77,1.515,1.785,0.589,0.346,1.328,1.193,0.519,0.189,0.425,0.77,71.568,J
1.765,1.802,0.402,0.105,1.704,1.021,0.575,0.232,0.351,0.566,1.765,1.802,0.402,0.105,1.704,1.021,0.575,0.232,0.351,0.566,67.365,J
1.207,2.568,0.513,0.212,1.017,2.316,0.8,0.323,0.479,1.691,1.207,2.568,0.513,0.212,1.017,2.316,0.8,0.323,0.479,1.691,74.33,J
2.337,3.538,0.634,0.602,2.322,1.353,0.369,0.18,0.195,1.11,2.337,3.538,0.634,0.602,2.322,1.353,0.369,0.18,0.195,1.11,19.209,J
2.337,3.538,0.634,0.602,2.322,1.353,0.369,0.18,0.195,1.11,2.337,3.538,0.634,0.602,2.322,1.353,0.369,0.18,0.195,1.11,19.209,J
1.236,1.109,0.784,0.605,1.157,0.828,0.497,0.21,0.298,0.457,1.236,1.109,0.784,0.605,1.157,0.828,0.497,0.21,0.298,0.457,76.118,J
1.25,1.178,0.862,0.691,1.233,0.793,0.395,0.164,0.263,0.476,1.25,1.178,0.862,0.691,1.233,0.793,0.395,0.164,0.263,0.476,73,J
1.187,1.268,0.762,0.571,1.122,0.974,0.541,0.216,0.344,0.514,1.187,1.268,0.762,0.571,1.122,0.974,0.541,0.216,0.344,0.514,76.026,J
1.021,1.187,0.655,0.547,0.984,0.972,0.605,0.185,0.421,0.463,1.021,1.187,0.655,0.547,0.984,0.972,0.605,0.185,0.421,0.463,86.701,J
1.189,1.657,0.672,0.585,0.606,1.815,0.697,0.16,0.544,1.128,1.189,1.657,0.672,0.585,0.606,1.815,0.697,0.16,0.544,1.128,76.844,K
1.165,1.623,0.629,0.514,0.652,1.728,0.748,0.19,0.571,1.006,1.165,1.623,0.629,0.514,0.652,1.728,0.748,0.19,0.571,1.006,74.632,K
1.237,1.724,0.673,0.552,0.685,1.731,0.663,0.196,0.477,1.069,1.237,1.724,0.673,0.552,0.685,1.731,0.663,0.196,0.477,1.069,74.202,K
1.19,1.598,0.625,0.529,0.664,1.644,0.714,0.154,0.565,0.954,1.19,1.598,0.625,0.529,0.664,1.644,0.714,0.154,0.565,0.954,71.561,K
1.169,1.619,0.648,0.555,0.616,1.762,0.733,0.191,0.572,1.037,1.169,1.619,0.648,0.555,0.616,1.762,0.733,0.191,0.572,1.037,74.632,K
1.222,1.643,0.654,0.579,0.655,1.681,0.675,0.159,0.534,1.006,1.222,1.643,0.654,0.579,0.655,1.681,0.675,0.159,0.534,1.006,71.028,K
1.222,1.658,0.635,0.534,0.693,1.668,0.689,0.165,0.529,0.988,1.222,1.658,0.635,0.534,0.693,1.668,0.689,0.165,0.529,0.988,64.637,K
1.299,1.652,0.675,0.586,0.718,1.523,0.608,0.172,0.456,0.916,1.299,1.652,0.675,0.586,0.718,1.523,0.608,0.172,0.456,0.916,70.803,K
1.262,1.595,0.654,0.542,0.723,1.478,0.645,0.189,0.479,0.833,1.262,1.595,0.654,0.542,0.723,1.478,0.645,0.189,0.479,0.833,69.635,K
1.256,1.579,0.653,0.542,0.714,1.47,0.651,0.171,0.487,0.819,1.256,1.579,0.653,0.542,0.714,1.47,0.651,0.171,0.487,0.819,72.622,K
1.256,1.62,0.671,0.567,0.691,1.549,0.64,0.174,0.477,0.91,1.256,1.62,0.671,0.567,0.691,1.549,0.64,0.174,0.477,0.91,71.028,K
1.334,1.642,0.669,0.567,0.777,1.417,0.579,0.158,0.429,0.838,1.334,1.642,0.669,0.567,0.777,1.417,0.579,0.158,0.429,0.838,67.119,K
1.304,1.607,0.647,0.531,0.781,1.403,0.612,0.159,0.455,0.794,1.304,1.607,0.647,0.531,0.781,1.403,0.612,0.159,0.455,0.794,66.37,K
1.328,1.61,0.671,0.541,0.788,1.368,0.593,0.179,0.418,0.776,1.328,1.61,0.671,0.541,0.788,1.368,0.593,0.179,0.418,0.776,64.637,K
1.292,1.619,0.644,0.523,0.779,1.43,0.618,0.16,0.459,0.823,1.292,1.619,0.644,0.523,0.779,1.43,0.618,0.16,0.459,0.823,65,K
1.313,1.626,0.664,0.566,0.751,1.436,0.592,0.149,0.45,0.844,1.313,1.626,0.664,0.566,0.751,1.436,0.592,0.149,0.45,0.844,63.82,K
1.277,1.63,0.68,0.606,0.674,1.556,0.61,0.182,0.475,0.945,1.277,1.63,0.68,0.606,0.674,1.556,0.61,0.182,0.475,0.945,72.801,K
1.286,1.643,0.672,0.561,0.727,1.514,0.621,0.179,0.452,0.893,1.286,1.643,0.672,0.561,0.727,1.514,0.621,0.179,0.452,0.893,70.605,K
1.27,1.603,0.67,0.578,0.694,1.504,0.626,0.16,0.478,0.878,1.27,1.603,0.67,0.578,0.694,1.504,0.626,0.16,0.478,0.878,71.84,K
1.311,1.649,0.689,0.568,0.746,1.475,0.606,0.187,0.423,0.872,1.311,1.649,0.689,0.568,0.746,1.475,0.606,0.187,0.423,0.872,72.201,K
1.328,1.62,0.675,0.573,0.764,1.4,0.577,0.157,0.427,0.823,1.328,1.62,0.675,0.573,0.764,1.4,0.577,0.157,0.427,0.823,68.264,K
2.031,1.253,0.557,0.478,2.199,0.537,0.416,0.175,0.243,0.122,2.031,1.253,0.557,0.478,2.199,0.537,0.416,0.175,0.243,0.122,32.016,L
2.031,1.253,0.557,0.478,2.199,0.537,0.416,0.175,0.243,0.122,2.031,1.253,0.557,0.478,2.199,0.537,0.416,0.175,0.243,0.122,32.016,L
2.031,1.253,0.557,0.478,2.199,0.537,0.416,0.175,0.243,0.122,2.031,1.253,0.557,0.478,2.199,0.537,0.416,0.175,0.243,0.122,32.016,L
2.031,1.253,0.557,0.478,2.199,0.537,0.416,0.175,0.243,0.122,2.031,1.253,0.557,0.478,2.199,0.537,0.416,0.175,0.243,0.122,32.016,L
2.031,1.253,0.557,0.478,2.199,0.537,0.416,0.175,0.243,0.122,2.031,1.253,0.557,0.478,2.199,0.537,0.416,0.175,0.243,0.122,32.016,L
1.87,1.33,0.56,0.536,2.038,0.596,0.451,0.175,0.278,0.162,1.87,1.33,0.56,0.536,2.038,0.596,0.451,0.175,0.278,0.162,40.05,L
2.047,3.273,0.655,0.528,2.145,1.333,0.387,0.18,0.207,1.102,2.047,3.273,0.655,0.528,2.145,1.333,0.387,0.18,0.207,1.102,19.647,L
2.047,3.273,0.655,0.528,2.145,1.333,0.387,0.18,0.207,1.102,2.047,3.273,0.655,0.528,2.145,1.333,0.387,0.18,0.207,1.102,19.647,L
2.047,3.273,0.655,0.528,2.145,1.333,0.387,0.18,0.207,1.102,2.047,3.273,0.655,0.528,2.145,1.333,0.387,0.18,0.207,1.102,19.647,L
1.928,3.212,0.54,0.437,2.104,1.413,0.441,0.189,0.253,1.073,1.928,3.212,0.54,0.437,2.104,1.413,0.441,0.189,0.253,1.073,28.071,L
2.155,3.715,0.596,0.484,2.23,1.492,0.38,0.173,0.21,1.267,2.155,3.715,0.596,0.484,2.23,1.492,0.38,0.173,0.21,1.267,19.026,L
2.155,3.715,0.596,0.484,2.23,1.492,0.38,0.173,0.21,1.267,2.155,3.715,0.596,0.484,2.23,1.492,0.38,0.173,0.21,1.267,19.026,L
2.08,3.921,0.555,0.42,2.258,1.628,0.428,0.2,0.229,1.335,2.08,3.921,0.555,0.42,2.258,1.628,0.428,0.2,0.229,1.335,25,L
2.08,3.921,0.555,0.42,2.258,1.628,0.428,0.2,0.229,1.335,2.08,3.921,0.555,0.42,2.258,1.628,0.428,0.2,0.229,1.335,25,L
1.684,1.579,0.741,0.85,1.841,0.907,0.484,0.204,0.285,0.423,1.684,1.579,0.741,0.85,1.841,0.907,0.484,0.204,0.285,0.423,97.329,L
2.432,1.937,0.491,0.431,2.786,0.788,0.418,0.17,0.251,0.38,2.432,1.937,0.491,0.431,2.786,0.788,0.418,0.17,0.251,0.38,99.202,L
2.127,1.422,0.438,0.267,2.134,0.708,0.513,0.246,0.27,0.198,2.127,1.422,0.438,0.267,2.134,0.708,0.513,0.246,0.27,0.198,104.695,L
1.137,1.502,0.413,0.416,1.39,1.265,0.905,0.407,0.499,0.363,1.137,1.502,0.413,0.416,1.39,1.265,0.905,0.407,0.499,0.363,96.421,L
1.435,1.708,0.603,0.454,1.581,1.035,0.598,0.271,0.327,0.45,1.435,1.708,0.603,0.454,1.581,1.035,0.598,0.271,0.327,0.45,61.612,L
1.988,2.616,0.67,0.581,2.149,1.067,0.397,0.195,0.203,0.758,1.988,2.616,0.67,0.581,2.149,1.067,0.397,0.195,0.203,0.758,25.318,L
1.988,2.616,0.67,0.581,2.149,1.067,0.397,0.195,0.203,0.758,1.988,2.616,0.67,0.581,2.149,1.067,0.397,0.195,0.203,0.758,25.318,L
0.575,0.885,0.944,0.765,0.832,0.685,0.587,0.414,0.184,0.261,0.575,0.885,0.944,0.765,0.832,0.685,0.587,0.414,0.184,0.261,102.825,M
0.585,0.894,0.948,0.756,0.847,0.672,0.578,0.409,0.184,0.248,0.585,0.894,0.948,0.756,0.847,0.672,0.578,0.409,0.184,0.248,100.285,M
0.587,0.907,0.96,0.762,0.831,0.688,0.578,0.412,0.188,0.249,0.587,0.907,0.96,0.762,0.831,0.688,0.578,0.412,0.188,0.249,97.867,M
0.575,0.904,0.956,0.766,0.838,0.693,0.574,0.422,0.166,0.26,0.575,0.904,0.956,0.766,0.838,0.693,0.574,0.422,0.166,0.26,101.272,M
0.577,0.888,0.946,0.762,0.858,0.667,0.567,0.41,0.166,0.257,0.577,0.888,0.946,0.762,0.858,0.667,0.567,0.41,0.166,0.257,101.607,M
0.576,0.889,0.948,0.759,0.847,0.691,0.585,0.422,0.175,0.264,0.576,0.889,0.948,0.759,0.847,0.691,0.585,0.422,0.175,0.264,100.717,M
0.557,0.897,0.947,0.761,0.805,0.72,0.622,0.442,0.194,0.254,0.557,0.897,0.947,0.761,0.805,0.72,0.622,0.442,0.194,0.254,95.131,M
0.586,0.899,0.953,0.762,0.853,0.695,0.599,0.425,0.192,0.24,0.586,0.899,0.953,0.762,0.853,0.695,0.599,0.425,0.192,0.24,105.076,M
0.578,0.901,0.949,0.765,0.844,0.692,0.599,0.423,0.189,0.235,0.578,0.901,0.949,0.765,0.844,0.692,0.599,0.423,0.189,0.235,101.119,M
0.588,0.885,0.949,0.753,0.857,0.679,0.598,0.426,0.188,0.243,0.588,0.885,0.949,0.753,0.857,0.679,0.598,0.426,0.188,0.243,102.956,M
0.579,0.892,0.945,0.763,0.853,0.677,0.586,0.414,0.184,0.242,0.579,0.892,0.945,0.763,0.853,0.677,0.586,0.414,0.184,0.242,100.975,M
0.551,0.893,0.949,0.759,0.798,0.726,0.631,0.447,0.2,0.257,0.551,0.893,0.949,0.759,0.798,0.726,0.631,0.447,0.2,0.257,94.085,M
0.573,0.896,0.951,0.764,0.805,0.713,0.614,0.437,0.193,0.255,0.573,0.896,0.951,0.764,0.805,0.713,0.614,0.437,0.193,0.255,102.396,M
0.583,0.91,0.965,0.763,0.818,0.709,0.606,0.447,0.181,0.24,0.583,0.91,0.965,0.763,0.818,0.709,0.606,0.447,0.181,0.24,97.739,M
0.591,0.896,0.944,0.749,0.838,0.682,0.594,0.43,0.175,0.243,0.591,0.896,0.944,0.749,0.838,0.682,0.594,0.43,0.175,0.243,102.108,M
0.59,0.887,0.946,0.756,0.833,0.69,0.593,0.423,0.182,0.263,0.59,0.887,0.946,0.756,0.833,0.69,0.593,0.423,0.182,0.263,102.703,M
0.578,0.895,0.955,0.77,0.83,0.682,0.577,0.416,0.176,0.255,0.578,0.895,0.955,0.77,0.83,0.682,0.577,0.416,0.176,0.255,101.272,M
0.562,0.89,0.969,0.78,0.807,0.704,0.593,0.416,0.204,0.266,0.562,0.89,0.969,0.78,0.807,0.704,0.593,0.416,0.204,0.266,99.247,M
0.578,0.891,0.97,0.786,0.836,0.653,0.553,0.374,0.21,0.247,0.578,0.891,0.97,0.786,0.836,0.653,0.553,0.374,0.21,0.247,98.995,M
0.563,0.892,0.975,0.777,0.826,0.679,0.56,0.393,0.203,0.272,0.563,0.892,0.975,0.777,0.826,0.679,0.56,0.393,0.203,0.272,98.732,M
0.564,0.897,0.981,0.789,0.803,0.703,0.577,0.403,0.213,0.271,0.564,0.897,0.981,0.789,0.803,0.703,0.577,0.403,0.213,0.271,99.323,M
0.591,0.91,0.955,0.757,0.786,0.73,0.605,0.43,0.195,0.274,0.591,0.91,0.955,0.757,0.786,0.73,0.605,0.43,0.195,0.274,135.148,N
0.583,0.906,0.952,0.757,0.783,0.726,0.611,0.43,0.2,0.267,0.583,0.906,0.952,0.757,0.783,0.726,0.611,0.43,0.2,0.267,133.881,N
0.603,0.906,0.948,0.759,0.792,0.709,0.595,0.418,0.193,0.263,0.603,0.906,0.948,0.759,0.792,0.709,0.595,0.418,0.193,0.263,144.309,N
0.604,0.914,0.952,0.752,0.772,0.725,0.616,0.44,0.196,0.255,0.604,0.914,0.952,0.752,0.772,0.725,0.616,0.44,0.196,0.255,138.741,N
0.593,0.911,0.958,0.762,0.771,0.73,0.613,0.442,0.191,0.263,0.593,0.911,0.958,0.762,0.771,0.73,0.613,0.442,0.191,0.263,136.795,N
0.603,0.907,0.952,0.757,0.782,0.719,0.616,0.43,0.208,0.253,0.603,0.907,0.952,0.757,0.782,0.719,0.616,0.43,0.208,0.253,137.539,N
0.598,0.922,0.959,0.764,0.765,0.732,0.614,0.439,0.197,0.251,0.598,0.922,0.959,0.764,0.765,0.732,0.614,0.439,0.197,0.251,139.714,N
0.6,0.913,0.944,0.752,0.772,0.726,0.608,0.426,0.197,0.268,0.6,0.913,0.944,0.752,0.772,0.726,0.608,0.426,0.197,0.268,135.093,N
0.594,0.912,0.94,0.753,0.752,0.736,0.622,0.438,0.194,0.268,0.594,0.912,0.94,0.753,0.752,0.736,0.622,0.438,0.194,0.268,144.368,N
0.59,0.907,0.95,0.758,0.769,0.721,0.616,0.438,0.194,0.258,0.59,0.907,0.95,0.758,0.769,0.721,0.616,0.438,0.194,0.258,132.22,N
0.599,0.907,0.95,0.751,0.775,0.713,0.611,0.434,0.196,0.256,0.599,0.907,0.95,0.751,0.775,0.713,0.611,0.434,0.196,0.256,138.246,N
0.588,0.911,0.951,0.766,0.75,0.723,0.617,0.437,0.196,0.254,0.588,0.911,0.951,0.766,0.75,0.723,0.617,0.437,0.196,0.254,137.102,N
0.606,0.92,0.949,0.749,0.762,0.719,0.623,0.444,0.197,0.236,0.606,0.92,0.949,0.749,0.762,0.719,0.623,0.444,0.197,0.236,141.4,N
0.584,0.916,0.955,0.766,0.762,0.729,0.623,0.448,0.192,0.244,0.584,0.916,0.955,0.766,0.762,0.729,0.623,0.448,0.192,0.244,135.823,N
0.6,0.915,0.946,0.757,0.785,0.717,0.616,0.432,0.199,0.24,0.6,0.915,0.946,0.757,0.785,0.717,0.616,0.432,0.199,0.24,133.881,N
0.602,0.922,0.953,0.759,0.787,0.722,0.618,0.438,0.198,0.233,0.602,0.922,0.953,0.759,0.787,0.722,0.618,0.438,0.198,0.233,135.366,N
0.603,0.914,0.949,0.765,0.776,0.719,0.621,0.435,0.201,0.235,0.603,0.914,0.949,0.765,0.776,0.719,0.621,0.435,0.201,0.235,141.156,N
0.592,0.92,0.952,0.753,0.752,0.738,0.638,0.457,0.2,0.24,0.592,0.92,0.952,0.753,0.752,0.738,0.638,0.457,0.2,0.24,132.004,N
0.611,0.916,0.964,0.755,0.761,0.715,0.621,0.463,0.182,0.237,0.611,0.916,0.964,0.755,0.761,0.715,0.621,0.463,0.182,0.237,136.062,N
0.592,0.912,0.943,0.753,0.729,0.734,0.631,0.444,0.201,0.258,0.592,0.912,0.943,0.753,0.729,0.734,0.631,0.444,0.201,0.258,133.754,N
0.596,0.901,0.954,0.752,0.747,0.721,0.626,0.455,0.19,0.261,0.596,0.901,0.954,0.752,0.747,0.721,0.626,0.455,0.19,0.261,140.186,N
0.974,0.967,1.011,0.932,0.162,0.23,0.429,0.527,0.143,0.256,0.974,0.967,1.011,0.932,0.162,0.23,0.429,0.527,0.143,0.256,2.236,O
0.974,0.967,1.011,0.932,0.162,0.23,0.429,0.527,0.143,0.256,0.974,0.967,1.011,0.932,0.162,0.23,0.429,0.527,0.143,0.256,2.236,O
0.974,0.967,1.011,0.932,0.162,0.23,0.429,0.527,0.143,0.256,0.974,0.967,1.011,0.932,0.162,0.23,0.429,0.527,0.143,0.256,2.236,O
0.974,0.967,1.011,0.932,0.162,0.23,0.429,0.527,0.143,0.256,0.974,0.967,1.011,0.932,0.162,0.23,0.429,0.527,0.143,0.256,2.236,O
0.974,0.967,1.011,0.932,0.162,0.23,0.429,0.527,0.143,0.256,0.974,0.967,1.011,0.932,0.162,0.23,0.429,0.527,0.143,0.256,2.236,O
0.974,0.967,1.011,0.932,0.162,0.23,0.429,0.527,0.143,0.256,0.974,0.967,1.011,0.932,0.162,0.23,0.429,0.527,0.143,0.256,2.236,O
0.967,0.994,0.994,0.939,0.142,0.438,0.455,0.438,0.072,0.072,0.967,0.994,0.994,0.939,0.142,0.438,0.455,0.438,0.072,0.072,3.606,O
0.967,0.994,0.994,0.939,0.142,0.438,0.455,0.438,0.072,0.072,0.967,0.994,0.994,0.939,0.142,0.438,0.455,0.438,0.072,0.072,3.606,O
0.967,0.994,0.994,0.939,0.142,0.438,0.455,0.438,0.072,0.072,0.967,0.994,0.994,0.939,0.142,0.438,0.455,0.438,0.072,0.072,3.606,O
0.967,0.983,1.009,0.944,0.205,0.221,0.279,0.349,0.21,0.099,0.967,0.983,1.009,0.944,0.205,0.221,0.279,0.349,0.21,0.099,1.414,O
0.967,0.983,1.009,0.944,0.205,0.221,0.279,0.349,0.21,0.099,0.967,0.983,1.009,0.944,0.205,0.221,0.279,0.349,0.21,0.099,1.414,O
